frame,track_id,class_id,x1,y1,x2,y2,confidence
8,16,2,615.72119140625,752.5167846679688,680.3160400390625,877.00390625,0.9185623526573181
8,17,2,1245.4049072265625,464.30731201171875,1294.7738037109375,558.0269775390625,0.9052070379257202
8,18,2,900.1883544921875,578.34814453125,956.5130615234375,667.9085083007812,0.9066061973571777
8,19,2,811.8939819335938,565.422607421875,879.7862548828125,666.416259765625,0.9147713780403137
8,20,2,1663.605224609375,450.1061096191406,1707.1424560546875,531.1222534179688,0.8822416067123413
8,21,2,1486.4991455078125,428.2803955078125,1534.83984375,513.2144165039062,0.8654313683509827
8,22,2,841.7915649414062,616.9346923828125,894.1473388671875,726.0900268554688,0.8900557160377502
8,23,2,1752.0657958984375,592.1608276367188,1810.7349853515625,696.9664306640625,0.9243481159210205
8,24,2,1553.9173583984375,490.5406188964844,1617.6629638671875,587.0529174804688,0.8421838283538818
8,25,2,1574.5008544921875,566.47802734375,1657.334228515625,661.4547119140625,0.8929402828216553
8,27,3,1410.31494140625,390.9147033691406,1442.3819580078125,459.5168762207031,0.8578833341598511
8,30,1,3.081605911254883,504.6767883300781,42.00344467163086,610.6446533203125,0.673438549041748
8,32,2,3.0236246585845947,504.9029846191406,42.218894958496094,610.7723999023438,0.6760829091072083
9,15,2,1538.428466796875,721.1394653320312,1635.5440673828125,844.2801513671875,0.9214649796485901
9,16,2,618.1609497070312,752.3274536132812,673.3221435546875,879.3705444335938,0.903045117855072
9,17,2,1251.9576416015625,465.212158203125,1307.219482421875,559.8903198242188,0.8958069086074829
9,18,2,900.3788452148438,578.0032348632812,957.77734375,666.1119995117188,0.8879802227020264
9,19,2,817.6913452148438,570.1171875,881.1819458007812,670.5945434570312,0.9069094657897949
9,20,2,1665.8101806640625,452.3651428222656,1700.4798583984375,534.5943603515625,0.8992465734481812
9,21,2,1497.185302734375,431.5895080566406,1533.6199951171875,515.9285888671875,0.8660465478897095
9,22,2,844.8213500976562,614.6146850585938,897.1109619140625,727.7891235351562,0.8779076933860779
9,23,2,1758.05859375,593.8235473632812,1824.1600341796875,699.83837890625,0.8853731751441956
9,24,2,1561.8946533203125,496.0869445800781,1609.0135498046875,589.3668212890625,0.8593044281005859
9,25,2,1579.56103515625,567.4828491210938,1649.693359375,663.926025390625,0.8872870802879333
9,27,3,1417.3194580078125,394.1993103027344,1448.6971435546875,461.9469299316406,0.8367039561271667
9,30,1,15.164037704467773,505.6070251464844,55.0129280090332,612.7359619140625,0.6332883238792419
9,32,2,15.11465835571289,505.70819091796875,55.75208282470703,612.2395629882812,0.5339900851249695
9,35,2,1519.9786376953125,406.127685546875,1553.75,450.4267578125,0.41123270988464355
10,15,2,1536.6539306640625,722.344970703125,1633.8524169921875,847.2902221679688,0.9116482734680176
10,16,2,624.1659545898438,752.494873046875,669.2105712890625,881.3181762695312,0.8944726586341858
10,17,2,1257.559326171875,466.1769104003906,1317.94775390625,559.9675903320312,0.919333279132843
10,18,2,916.7711791992188,578.232666015625,960.212158203125,668.77001953125,0.8631173968315125
10,19,2,828.0128784179688,571.968017578125,881.2509155273438,667.9213256835938,0.9004700779914856
10,20,2,1663.427978515625,453.1196594238281,1709.533447265625,536.6864013671875,0.9118945002555847
10,21,2,1499.7091064453125,433.1709289550781,1538.114501953125,518.3534545898438,0.8985379338264465
10,22,2,849.5487060546875,613.9285278320312,905.4972534179688,729.2568359375,0.8819858431816101
10,23,2,1764.606689453125,593.84375,1833.300537109375,703.5618896484375,0.9000867009162903
10,24,2,1566.291748046875,498.72369384765625,1599.1407470703125,590.2362670898438,0.8630402684211731
10,25,2,1586.2908935546875,569.8648681640625,1651.3192138671875,668.7222290039062,0.8763935565948486
10,27,3,1424.8402099609375,393.7130432128906,1456.3189697265625,462.2692565917969,0.8442389965057373
10,30,1,28.361730575561523,507.7862548828125,67.24759674072266,613.2957153320312,0.806164026260376
10,32,2,28.59618377685547,507.67864990234375,67.67906188964844,613.1781005859375,0.27895379066467285
11,15,2,1535.727783203125,720.7758178710938,1628.8427734375,847.6276245117188,0.9157811999320984
11,16,2,629.2196044921875,749.9862670898438,671.8117065429688,879.1597900390625,0.8994535803794861
11,17,2,1261.232177734375,466.5287780761719,1328.6982421875,560.3533325195312,0.9257209897041321
11,18,2,932.2107543945312,575.3504028320312,966.099365234375,671.0177001953125,0.8244457244873047
11,19,2,834.5342407226562,571.4057006835938,881.4156494140625,664.4059448242188,0.9024192690849304
11,20,2,1659.66943359375,453.1695861816406,1716.8250732421875,534.4995727539062,0.9149947762489319
11,21,2,1501.569091796875,433.7148132324219,1545.9671630859375,519.4783935546875,0.9268084168434143
11,22,2,853.1200561523438,611.0068359375,914.5985717773438,724.31689453125,0.8939254283905029
11,23,2,1776.9063720703125,595.921142578125,1838.750244140625,704.5524291992188,0.904672384262085
11,24,2,1562.94482421875,497.66497802734375,1596.3094482421875,580.6836547851562,0.8947885632514954
11,25,2,1592.2020263671875,568.36474609375,1650.2137451171875,670.3156127929688,0.8854153156280518
11,27,3,1431.780029296875,393.981201171875,1464.5577392578125,462.7004089355469,0.8128735423088074
11,32,1,43.98567581176758,507.5846252441406,81.93009185791016,613.038330078125,0.8681764006614685
11,35,2,1554.5572509765625,408.4608459472656,1589.592041015625,449.94677734375,0.470137357711792
12,15,2,1534.4129638671875,718.3587646484375,1633.13037109375,845.30419921875,0.9292099475860596
12,16,2,633.3153076171875,746.292236328125,683.1165771484375,878.2171630859375,0.9163651466369629
12,17,2,1266.824951171875,468.2518615722656,1337.47705078125,560.937255859375,0.9101171493530273
12,18,2,938.7957153320312,572.1819458007812,980.0531005859375,670.8895874023438,0.896530270576477
12,19,2,831.0886840820312,569.945556640625,882.6187133789062,662.8644409179688,0.9081701636314392
12,20,2,1653.4901123046875,453.155517578125,1720.881103515625,533.6134643554688,0.8991541266441345
12,21,2,1504.9376220703125,431.8786315917969,1551.78271484375,518.8901977539062,0.9051020741462708
12,22,2,854.5760498046875,609.5404663085938,924.0459594726562,719.2632446289062,0.9086828827857971
12,23,2,1787.6168212890625,597.2614135742188,1839.3594970703125,705.397705078125,0.8921337723731995
12,24,2,1559.3243408203125,496.5903015136719,1606.2918701171875,584.0977783203125,0.8898547291755676
12,25,2,1596.4825439453125,567.8328247070312,1644.607421875,671.6489868164062,0.881861686706543
12,27,3,1438.617431640625,387.0579833984375,1470.333740234375,462.6814270019531,0.8551622629165649
12,32,1,58.529510498046875,507.9140625,95.73352813720703,613.7981567382812,0.7799413800239563
13,15,2,1534.5909423828125,716.1669311523438,1639.3489990234375,842.6925659179688,0.9302377700805664
13,16,2,636.383056640625,743.9820556640625,691.5906372070312,868.9019775390625,0.9195693731307983
13,17,2,1270.228515625,470.3244323730469,1342.68359375,563.1698608398438,0.8945671916007996
13,18,2,942.572021484375,569.8346557617188,986.0089721679688,664.083984375,0.8820713758468628
13,19,2,828.647216796875,569.3260498046875,892.04541015625,661.8502807617188,0.8876497745513916
13,20,2,1652.1239013671875,453.2093200683594,1719.61181640625,535.0877685546875,0.9057159423828125
13,21,2,1505.1124267578125,431.8490905761719,1554.981689453125,517.9910888671875,0.9119760394096375
13,22,2,857.9780883789062,606.7525634765625,927.8269653320312,717.7521362304688,0.8922492265701294
13,23,3,1796.7471923828125,597.6746215820312,1843.59375,706.334228515625,0.8206603527069092
13,24,2,1554.64013671875,494.927001953125,1616.6905517578125,586.527099609375,0.8940699100494385
13,25,2,1599.428955078125,565.2357177734375,1651.2828369140625,672.8504028320312,0.8797518610954285
13,27,3,1445.3695068359375,391.7613830566406,1474.3216552734375,462.4212341308594,0.8408660888671875
13,32,2,72.9332046508789,508.4083557128906,109.9848403930664,614.0463256835938,0.8216111660003662
13,35,2,1587.7188720703125,409.4952697753906,1621.6484375,451.1771545410156,0.504615068435669
14,15,2,1535.2939453125,715.423828125,1641.9766845703125,837.8761596679688,0.9295167326927185
14,16,2,638.5052490234375,741.3838500976562,695.3251342773438,864.0160522460938,0.9083868265151978
14,17,2,1271.11572265625,472.1281433105469,1344.2669677734375,564.5701904296875,0.894132673740387
14,18,2,948.940185546875,566.7448120117188,988.8731689453125,661.093017578125,0.895504891872406
14,19,2,831.1201782226562,568.5355834960938,894.4705200195312,663.87841796875,0.8881990313529968
14,20,2,1659.9976806640625,453.7822265625,1706.31298828125,536.6387329101562,0.8618969917297363
14,21,2,1506.076171875,432.93194580078125,1555.5814208984375,518.7210693359375,0.9148639440536499
14,22,2,860.0926513671875,605.163818359375,922.8934936523438,718.7865600585938,0.8996824622154236
14,23,2,1805.3046875,596.3284301757812,1852.9473876953125,705.74755859375,0.8833461999893188
14,24,2,1548.8643798828125,494.0005798339844,1622.0699462890625,585.8221435546875,0.8976552486419678
14,25,2,1600.15869140625,558.4000244140625,1661.181884765625,673.59814453125,0.905080258846283
14,27,3,1452.817138671875,394.1562194824219,1479.5423583984375,461.3541259765625,0.8466382026672363
14,32,2,86.96728515625,509.22381591796875,124.58052825927734,614.3394775390625,0.8479799628257751
14,39,3,1806.853515625,596.4535522460938,1853.6649169921875,705.7709350585938,0.8207531571388245
15,15,2,1534.43798828125,715.0758666992188,1641.0341796875,837.15576171875,0.9345433712005615
15,16,2,639.4185180664062,739.419189453125,693.86865234375,864.3180541992188,0.9060649275779724
15,17,2,1272.7811279296875,472.8481750488281,1343.5352783203125,564.47265625,0.9120939373970032
15,18,2,956.75830078125,564.8721313476562,997.2671508789062,659.6757202148438,0.8855148553848267
15,19,2,836.4876708984375,568.5428466796875,896.180908203125,664.4450073242188,0.8985529541969299
15,20,2,1662.4461669921875,454.035888671875,1702.2197265625,536.884521484375,0.9040575623512268
15,21,2,1510.9498291015625,434.28277587890625,1556.378173828125,521.212158203125,0.8949671983718872
15,22,2,863.3853149414062,608.01220703125,918.2586059570312,718.83544921875,0.882001519203186
15,23,2,1812.460693359375,595.387451171875,1861.3173828125,704.6060791015625,0.8472074270248413
15,24,2,1552.0032958984375,494.29229736328125,1624.7279052734375,584.9420776367188,0.889584481716156
15,25,2,1600.3294677734375,559.27734375,1669.568115234375,668.4893798828125,0.9142580032348633
15,27,3,1459.35986328125,394.23553466796875,1490.29248046875,461.3029479980469,0.7985935807228088
15,32,1,101.62623596191406,509.5580139160156,139.59121704101562,613.7610473632812,0.8617100119590759
15,39,3,1814.21337890625,594.7077026367188,1862.6646728515625,704.8357543945312,0.8491448760032654
16,15,2,1533.7490234375,715.81298828125,1633.767333984375,836.81787109375,0.9337530732154846
16,16,2,642.7343139648438,737.2568969726562,693.2363891601562,863.3733520507812,0.9053406715393066
16,17,2,1278.1817626953125,473.2401428222656,1341.160888671875,564.3497314453125,0.9028856754302979
16,18,2,963.3809204101562,563.3196411132812,1007.2515258789062,660.1529541015625,0.8851003646850586
16,19,2,838.249755859375,568.3212890625,899.2913818359375,665.0404663085938,0.897822916507721
16,20,2,1659.51611328125,453.079345703125,1710.61328125,537.6920166015625,0.9025894999504089
16,21,2,1520.1348876953125,436.70233154296875,1558.2230224609375,523.2972412109375,0.8934484720230103
16,22,2,869.16845703125,612.6029052734375,913.8658447265625,718.7024536132812,0.8650020956993103
16,23,3,1815.2415771484375,593.5310668945312,1870.5284423828125,702.5299682617188,0.8632649779319763
16,24,2,1558.0291748046875,494.2669982910156,1620.1468505859375,588.664794921875,0.8614659905433655
16,25,2,1599.8509521484375,560.3182373046875,1676.181884765625,664.656982421875,0.912532389163971
16,27,3,1466.5521240234375,394.1283264160156,1493.462158203125,462.5185546875,0.8302361965179443
16,32,1,116.68014526367188,509.4965515136719,156.0,613.7575073242188,0.8527302742004395
16,39,2,1816.071044921875,593.5394897460938,1872.5716552734375,702.5533447265625,0.8767308592796326
17,15,2,1533.73193359375,715.5087280273438,1624.482421875,839.2340087890625,0.9387239217758179
17,16,2,646.2423095703125,734.1383056640625,697.9722900390625,861.56103515625,0.9140649437904358
17,17,2,1282.3446044921875,472.3074645996094,1340.2191162109375,551.9022216796875,0.7803244590759277
17,18,2,970.493408203125,561.5953369140625,1020.3614501953125,658.2625122070312,0.8750506043434143
17,19,2,844.1036376953125,566.3934326171875,901.0250244140625,646.902099609375,0.9048373103141785
17,20,2,1656.770751953125,452.671630859375,1715.2694091796875,534.6004638671875,0.9141627550125122
17,21,2,1520.32958984375,437.0577087402344,1561.6346435546875,525.6211547851562,0.9018835425376892
17,22,2,872.2626342773438,613.3831787109375,918.1784057617188,719.4632568359375,0.8883172273635864
17,23,2,1820.882080078125,593.18310546875,1879.4754638671875,700.3862915039062,0.8816219568252563
17,24,2,1563.84228515625,494.0614929199219,1609.2979736328125,588.40869140625,0.8649857640266418
17,25,2,1603.0518798828125,560.3244018554688,1668.4302978515625,664.1705322265625,0.9053114056587219
17,27,3,1473.26708984375,393.7126159667969,1499.3121337890625,462.60186767578125,0.7797151803970337
17,32,1,131.61705017089844,509.5610656738281,170.88739013671875,613.3671875,0.8084605932235718
17,39,3,1821.2880859375,592.9900512695312,1881.4219970703125,700.5929565429688,0.7990332841873169
18,15,2,1536.02392578125,713.5502319335938,1615.4554443359375,839.9825439453125,0.9315915107727051
18,16,2,650.4248657226562,730.1622924804688,705.3670043945312,859.9447631835938,0.9164716601371765
18,17,2,1289.341796875,472.14727783203125,1356.29443359375,559.8772583007812,0.9044828414916992
18,18,2,976.4327392578125,559.1422729492188,1028.57958984375,654.7726440429688,0.9000076651573181
18,19,2,850.5555419921875,564.2544555664062,904.1253662109375,641.9299926757812,0.9117745757102966
18,20,2,1650.616455078125,452.65838623046875,1716.94580078125,531.9713134765625,0.9001122713088989
18,21,2,1516.3564453125,437.77569580078125,1567.7305908203125,524.6302490234375,0.9001082181930542
18,22,2,873.8383178710938,610.9317016601562,925.06103515625,718.3619384765625,0.898621678352356
18,23,2,1830.36376953125,593.5682983398438,1886.5009765625,699.6832885742188,0.8514291048049927
18,24,2,1566.7529296875,492.11737060546875,1608.417724609375,588.5399169921875,0.8820083141326904
18,25,2,1608.7369384765625,561.8320922851562,1661.7230224609375,665.8651123046875,0.8765051364898682
18,27,3,1479.441650390625,393.2809753417969,1508.7213134765625,462.36065673828125,0.7164443135261536
18,32,1,147.3971405029297,509.46099853515625,186.4116668701172,612.9002075195312,0.8210196495056152
18,39,3,1830.9532470703125,593.248779296875,1887.879638671875,699.8280029296875,0.34883764386177063
19,15,2,1539.6102294921875,710.2960815429688,1620.7708740234375,840.2562866210938,0.9379031658172607
19,16,2,653.846435546875,727.9238891601562,713.5166015625,852.5852661132812,0.9253471493721008
19,17,2,1295.495361328125,471.19427490234375,1368.677001953125,561.679931640625,0.9167843461036682
19,18,2,982.701416015625,557.9549560546875,1032.89208984375,650.2289428710938,0.9024990797042847
19,19,2,856.6395263671875,562.4920043945312,907.7208251953125,643.7903442382812,0.9093117117881775
19,20,2,1650.9322509765625,451.90728759765625,1712.7501220703125,533.5562133789062,0.8991410136222839
19,21,2,1515.5980224609375,437.7922058105469,1573.7060546875,524.7454223632812,0.9022355675697327
19,22,2,874.364013671875,610.169189453125,934.8394165039062,713.5267944335938,0.9044935703277588
19,23,3,1843.180419921875,593.4854736328125,1890.602294921875,700.3048706054688,0.8727700114250183
19,24,2,1563.8023681640625,489.1725769042969,1612.2100830078125,582.9061889648438,0.8986570835113525
19,25,2,1615.5374755859375,563.5896606445312,1654.097412109375,667.6093139648438,0.8429867029190063
19,27,3,1483.914794921875,393.1949462890625,1512.7603759765625,460.69476318359375,0.8269802331924438
19,32,1,163.45059204101562,509.42340087890625,201.82418823242188,612.7662353515625,0.8476190567016602
19,39,2,1843.3287353515625,594.1829223632812,1891.3831787109375,700.3486328125,0.8096364736557007
20,15,2,1542.0166015625,708.0520629882812,1629.67822265625,836.5977783203125,0.9300705790519714
20,16,2,656.3737182617188,723.6014404296875,719.9208374023438,845.4432373046875,0.9202543497085571
20,17,2,1300.0928955078125,471.4453125,1378.725830078125,561.6635131835938,0.9193279147148132
20,18,2,987.8973388671875,557.0623168945312,1040.06005859375,651.4617309570312,0.908004105091095
20,19,2,858.7322998046875,560.5494995117188,912.5491333007812,645.9755859375,0.901353120803833
20,20,2,1658.77099609375,452.26141357421875,1700.211669921875,534.7376098632812,0.862983763217926
20,21,2,1515.8543701171875,438.7275695800781,1575.02197265625,525.6499633789062,0.9090508222579956
20,22,2,870.4207153320312,609.6326904296875,942.2811279296875,712.126953125,0.9204027652740479
20,23,2,1850.510986328125,594.4639892578125,1892.4788818359375,701.6411743164062,0.8446149826049805
20,24,2,1559.929443359375,488.7076110839844,1617.9127197265625,578.8756713867188,0.9053726196289062
20,25,2,1617.6466064453125,562.8344116210938,1659.70751953125,662.7383422851562,0.8075897693634033
20,27,3,1490.16796875,392.2362976074219,1517.3599853515625,461.7234802246094,0.8459221124649048
20,32,1,178.15611267089844,509.28326416015625,216.0642547607422,613.0657348632812,0.4777108430862427
20,39,3,1850.7728271484375,594.2381591796875,1892.7132568359375,702.0430297851562,0.8014621734619141
21,15,2,1543.0198974609375,706.1875,1636.5938720703125,830.1488647460938,0.9259961247444153
21,16,2,655.7928466796875,721.4414672851562,722.2930297851562,843.5391235351562,0.9184802770614624
21,17,2,1304.6627197265625,473.0523376464844,1383.615478515625,564.5178833007812,0.9249107837677002
21,18,2,989.3783569335938,556.3109741210938,1041.8040771484375,650.5232543945312,0.8862653374671936
21,19,2,859.302001953125,559.5794067382812,916.7000122070312,650.445068359375,0.8938130736351013
21,20,2,1661.699951171875,453.17437744140625,1696.429931640625,534.5958862304688,0.8720632195472717
21,21,2,1527.545654296875,441.1105651855469,1577.2696533203125,525.3073120117188,0.9072553515434265
21,22,2,868.4367065429688,612.9320068359375,946.0929565429688,710.9220581054688,0.9327740669250488
21,23,2,1857.4459228515625,593.1763916015625,1899.2705078125,700.7551879882812,0.8577525615692139
21,24,2,1552.965087890625,489.5308532714844,1618.084228515625,580.4783935546875,0.8930174708366394
21,25,2,1619.030029296875,560.5891723632812,1668.5875244140625,667.47509765625,0.8904111385345459
21,27,3,1496.72705078125,394.4321594238281,1522.3658447265625,460.7037353515625,0.8529486060142517
21,32,1,193.22389221191406,509.1793518066406,229.98837280273438,612.3600463867188,0.8057848811149597
21,39,3,1858.2855224609375,592.9625854492188,1899.1656494140625,701.1223754882812,0.6920841336250305
22,15,2,1538.2939453125,705.1610717773438,1616.8031005859375,824.8649291992188,0.9134409427642822
22,16,2,654.9688110351562,719.5185546875,720.26611328125,843.5255126953125,0.9230061173439026
22,17,2,1309.4873046875,474.85638427734375,1382.526611328125,564.9413452148438,0.9139063954353333
22,18,2,988.5225219726562,554.5992431640625,1049.2880859375,648.6866455078125,0.9101646542549133
22,19,2,864.4887084960938,558.6177978515625,921.3432006835938,653.8023681640625,0.8618673086166382
22,20,2,1655.608642578125,451.93798828125,1704.2877197265625,536.0140991210938,0.9108695983886719
22,21,2,1540.288818359375,443.963623046875,1578.9337158203125,525.7250366210938,0.875750720500946
22,22,2,870.7417602539062,611.7578735351562,945.4686279296875,711.6713256835938,0.92194664478302
22,23,2,1861.9412841796875,591.0938110351562,1906.8277587890625,699.1705932617188,0.834449827671051
22,24,2,1547.3944091796875,492.0013732910156,1617.37353515625,582.72412109375,0.8896270990371704
22,25,2,1618.801513671875,560.0488891601562,1678.2181396484375,669.4508056640625,0.9043208956718445
22,27,3,1501.280029296875,394.9188232421875,1526.884033203125,461.0392150878906,0.8235077261924744
22,32,1,205.8766326904297,509.3472900390625,243.68582153320312,612.3958740234375,0.7946189641952515
23,15,2,1535.02685546875,705.2659912109375,1623.717529296875,824.293212890625,0.9215896725654602
23,16,2,657.191162109375,717.0560913085938,719.3873901367188,841.501953125,0.9266897439956665
23,17,2,1313.2540283203125,475.8576965332031,1381.2843017578125,564.836669921875,0.9095996618270874
23,18,2,987.016845703125,552.5464477539062,1057.2989501953125,647.2600708007812,0.9165772199630737
23,19,2,874.8961181640625,557.830810546875,925.84814453125,646.7658081054688,0.8944254517555237
23,20,2,1647.8685302734375,452.050537109375,1708.265625,532.62939453125,0.9106149673461914
23,21,2,1545.1070556640625,445.6637268066406,1582.20458984375,520.9264526367188,0.8965105414390564
23,22,2,873.638671875,612.22216796875,939.6046752929688,711.6804809570312,0.8771427273750305
23,23,2,1864.7757568359375,589.4729614257812,1916.3197021484375,694.7285766601562,0.8448037505149841
23,24,2,1546.80029296875,493.5979919433594,1619.4605712890625,585.9124145507812,0.884685754776001
23,25,2,1617.14306640625,558.8474731445312,1687.098388671875,666.5210571289062,0.922166645526886
23,27,3,1506.12158203125,394.185791015625,1533.687744140625,461.9335021972656,0.8050594925880432
23,32,1,217.72694396972656,509.6602478027344,256.6221618652344,611.831787109375,0.7971540093421936
24,15,2,1532.66455078125,706.7448120117188,1622.825439453125,827.6121215820312,0.9187658429145813
24,16,2,662.0804443359375,713.2822875976562,719.8137817382812,839.1344604492188,0.9101915955543518
24,17,2,1317.3856201171875,476.0165710449219,1368.9429931640625,562.4175415039062,0.8544983863830566
24,18,2,986.484375,550.475341796875,1063.0784912109375,643.7102661132812,0.9150252938270569
24,19,2,883.7213745117188,556.2289428710938,930.4213256835938,643.0848999023438,0.8787726163864136
24,20,2,1640.54052734375,451.25140380859375,1708.9456787109375,531.4513549804688,0.910674512386322
24,21,2,1545.567626953125,445.5735778808594,1586.520263671875,524.4736938476562,0.878819465637207
24,22,2,879.5372924804688,612.849853515625,927.5750732421875,711.393310546875,0.8180073499679565
24,23,2,1867.62255859375,588.0030517578125,1920.0,692.630859375,0.8702943325042725
24,24,2,1551.5628662109375,494.9215393066406,1615.3304443359375,587.3925170898438,0.8928056359291077
24,25,2,1612.053955078125,557.6245727539062,1693.8348388671875,662.7066650390625,0.9249431490898132
24,27,3,1510.082275390625,394.7277526855469,1538.0740966796875,461.8592224121094,0.7697600722312927
24,32,1,228.0402374267578,509.90228271484375,267.64569091796875,612.1324462890625,0.7444198131561279
24,47,2,227.82696533203125,509.1961975097656,266.9759826660156,613.0687866210938,0.6870911121368408
25,15,2,1527.908935546875,706.5545654296875,1600.7808837890625,828.4747924804688,0.8989793062210083
25,16,2,669.4948120117188,710.1874389648438,724.5509033203125,836.1460571289062,0.9167843461036682
25,17,2,1320.137451171875,476.59674072265625,1370.1773681640625,563.8452758789062,0.8752899169921875
25,18,2,987.0952758789062,548.4387817382812,1064.5655517578125,639.0973510742188,0.9226412177085876
25,19,2,891.3456420898438,553.2513427734375,936.405517578125,641.5038452148438,0.8533145189285278
25,20,2,1638.2177734375,451.0528259277344,1702.5008544921875,532.2869262695312,0.8849913477897644
25,21,2,1544.9112548828125,444.7889099121094,1588.055908203125,526.8353881835938,0.8872048854827881
25,22,2,880.9867553710938,607.4165649414062,924.290283203125,710.5200805664062,0.8865845203399658
25,23,2,1872.580322265625,588.2285766601562,1920.0,693.4458618164062,0.8158553242683411
25,24,2,1558.47412109375,494.1170959472656,1603.0103759765625,573.1015014648438,0.6336483359336853
25,25,2,1609.213134765625,558.2193603515625,1692.1856689453125,660.5478515625,0.909886360168457
25,27,3,1513.75439453125,394.28289794921875,1538.997314453125,462.49505615234375,0.8185114860534668
25,32,2,238.69456481933594,509.8273010253906,278.3790283203125,612.2225341796875,0.8256287574768066
26,15,2,1525.8089599609375,705.4034423828125,1597.97265625,829.0907592773438,0.9225966930389404
26,16,2,674.2920532226562,706.9862060546875,729.9328002929688,828.1825561523438,0.9092008471488953
26,17,2,1324.5606689453125,475.96624755859375,1377.1986083984375,564.7378540039062,0.9059475660324097
26,18,2,989.9374389648438,547.1762084960938,1058.8663330078125,638.5585327148438,0.9040970802307129
26,19,2,898.6146850585938,550.1047973632812,943.0344848632812,635.6000366210938,0.8801069259643555
26,20,2,1641.5855712890625,451.2969665527344,1690.7906494140625,533.665771484375,0.8866864442825317
26,21,2,1541.5552978515625,444.927001953125,1587.771728515625,523.5106811523438,0.8949218392372131
26,22,2,881.6339721679688,598.6652221679688,927.262451171875,708.8355712890625,0.8954522013664246
26,23,2,1880.2686767578125,588.5747680664062,1920.0,693.6475830078125,0.8147615194320679
26,24,2,1555.705322265625,492.8393249511719,1597.6788330078125,583.46923828125,0.8844982385635376
26,25,2,1610.275146484375,558.7557983398438,1689.2203369140625,662.07861328125,0.8972635865211487
26,27,3,1514.5091552734375,392.0920104980469,1542.24951171875,464.36767578125,0.6675716042518616
26,32,2,248.5554962158203,510.0254821777344,289.0290832519531,613.1251220703125,0.698391854763031
26,50,3,1882.7137451171875,588.1986083984375,1920.0,695.917236328125,0.7608136534690857
27,15,2,1523.1129150390625,703.1304321289062,1592.54541015625,828.8701782226562,0.9298980236053467
27,16,2,675.2044067382812,704.9414672851562,730.8356323242188,823.9317016601562,0.9132471680641174
27,17,2,1326.4365234375,474.392578125,1384.7642822265625,564.6381225585938,0.9064950346946716
27,18,2,992.603271484375,546.2454223632812,1058.97509765625,638.136962890625,0.8948850631713867
27,19,2,904.09912109375,547.1890869140625,949.39111328125,634.7505493164062,0.8805942535400391
27,20,2,1639.0552978515625,451.7530822753906,1680.96533203125,533.9701538085938,0.9075579643249512
27,21,2,1541.0908203125,445.5050048828125,1585.5816650390625,519.9453735351562,0.8855015635490417
